,index,iso,"('Index',)","('RF',)","('NuSVR',)","('GBR',)","('DTREE',)","('ADA_DTREE',)"
775,185,489.0645685925265,775,489.98397790135,490.6973039788741,490.5549452768135,490.8529065750889,490.9796206658866
776,1276,492.43712952131546,776,490.3783300324555,489.4242454853226,489.42119687724,489.71937187036673,489.7025812281281
777,459,494.4386559302264,777,490.72581129241337,489.8233353430193,490.16643944429103,489.71937187036673,489.9687149318097
778,22,493.6406360184742,778,495.6328860545954,495.8605418466226,495.9144756320472,494.1280377438568,495.972928867169
779,1271,498.4304486901935,779,495.8313110071124,495.990275344942,496.4235074558459,495.1490258760933,495.46645591820766
780,914,496.12896308540985,780,496.93900457715927,498.388948044733,496.6535270334432,498.0533875145395,496.0231360042009
781,175,488.47765350639065,781,489.5164458926306,489.9736645757721,489.96641271561,489.71937187036673,490.05597841596807
782,359,488.07916913955256,782,489.78143542468126,489.9335020351237,490.3108505734361,489.71937187036673,489.9687149318097
783,816,494.3110423433102,783,491.4959126411946,490.5666387899218,491.1906808395464,490.8529065750889,490.4530277208907
784,766,491.52715374017816,784,490.81966568635727,489.7223397045736,490.2391488421427,489.71937187036673,489.9687149318097
785,1214,486.7687745841226,785,489.33247312732647,489.5376572844912,490.2692638240961,489.71937187036673,489.9687149318097
786,287,490.2635598531985,786,494.7475333775196,493.1160429435816,495.52137292955103,495.1490258760933,495.6530131122752
787,556,491.2975029301472,787,490.3706520971866,490.1839107670676,490.0323222686277,489.71937187036673,489.9863365196112
788,1201,494.4550804266207,788,490.93676997656513,489.6796909740367,490.2391488421427,489.71937187036673,489.7551206418717
789,930,501.7336374222011,789,498.3462309381281,499.47363508998905,497.479196970016,498.0533875145395,497.7201701918664
790,364,490.8984741188196,790,490.303382717409,490.1638274885929,490.80325565182585,489.71937187036673,489.7782604391483
791,139,501.0644646894714,791,499.6493668672947,498.8445315593898,500.87739273180114,498.0533875145395,498.19290365587386
792,1284,486.2911128000226,792,488.2212092320694,490.40965858541193,489.2305026074254,489.71937187036673,489.5265201212795
793,206,486.785538445376,793,488.58305219567336,487.8731144310044,489.1638285349856,489.71937187036673,489.7038710453105
794,1386,491.4316193509394,794,490.6186832786717,489.8405568782928,489.7341701756199,489.71937187036673,489.6001475345136
795,583,490.0770404136045,795,490.2600315651613,490.0217508196294,490.4270603473124,489.71937187036673,490.1802013333762
796,1215,493.5103099764693,796,496.8530539264382,497.30438806797554,497.3443409916273,498.0533875145395,497.25742439377217
797,7,486.65008541559126,797,495.3117966149505,497.9396676508091,494.5822715183194,498.0533875145395,493.4988990882106
798,1378,492.60427404765977,798,492.82911457729926,493.3162261686092,493.0802525935695,494.1280377438568,494.47976125285095
799,1009,492.1631694083615,799,490.5458106058748,489.3247182234405,489.42119687724,489.71937187036673,489.5787597859317
800,1010,488.9733928475225,800,492.4849535965532,493.19345251025584,493.5366079176652,493.01795119742974,493.5500440648805
801,1059,498.9751460929174,801,493.7413209022264,493.0784901844002,492.16195983029473,493.01795119742974,493.6429874446678
802,809,491.1332180934402,802,490.49893320626126,489.925461902364,490.0511168895517,489.71937187036673,489.9863365196112
803,586,490.3384455302162,803,490.05399271545895,489.6710329735169,490.53600629922977,489.71937187036673,490.05597841596807
804,847,487.07085590434144,804,488.6071629954518,489.993671335357,489.7892362940244,489.71937187036673,490.0171358925457
805,121,488.680154031917,805,488.914984210605,489.38068560884506,489.4656368866703,489.71937187036673,489.5218362903416
806,606,486.0300349165121,806,489.06883528925727,489.5193272640189,489.2962144502853,489.71937187036673,489.5218362903416
807,798,489.3201344573088,807,491.14208821213913,492.9183280142999,491.8373279351986,493.01795119742974,491.21207340719735
808,452,493.7954027542965,808,497.6054541378862,497.4117193986252,496.9685014185885,498.0533875145395,498.2596687670109
809,347,490.5871784581636,809,490.43272231050514,490.3626441869471,490.3573564721763,490.8529065750889,490.4336221069908
810,701,492.7486011631552,810,492.9655600581862,493.8460474671764,493.2072040336611,495.1490258760933,493.79659378228223
811,1073,493.1047343056465,811,491.3264925228923,490.88486813785454,490.7549720054945,490.8529065750889,490.910570626793
812,645,485.8720112076832,812,491.7455035436014,492.8105926548809,491.9694878980743,493.01795119742974,491.59429127037583
813,630,493.7719425090485,813,490.5443080007401,489.5678621067655,490.61283701301465,489.71937187036673,490.05597841596807
814,670,492.5519918181684,814,490.9731305420332,490.4380646109519,490.2907276550482,489.71937187036673,489.7762897065912
815,248,501.861691843024,815,499.4424795439554,499.0934716429038,498.6873965090486,498.0533875145395,499.8179605103801
816,1105,495.0185337525381,816,493.05586436463057,493.80491274146766,492.8076023174538,493.01795119742974,493.2086270399592
817,971,498.494086687393,817,499.8137192066755,499.96366961375753,500.7006566912358,500.726658035386,500.5728581864663
818,580,491.794329642896,818,490.4548547711221,489.76150808641376,489.817014271489,489.71937187036673,489.9019321876779
819,1297,488.9600753392464,819,489.1009000573466,489.664940058689,489.54356412074645,489.71937187036673,489.7025812281281
820,1038,493.1992092708701,820,497.2806563508669,498.5882335658653,498.0719667437352,498.0533875145395,498.91091359751647
821,449,487.1778511727028,821,489.36571795768776,490.326749617294,489.5142160943105,490.8529065750889,490.8851483957618
822,1136,491.1494371961207,822,489.9527088149038,489.5311298753789,490.49010379468086,489.71937187036673,489.4284205654124
823,384,494.4156053259294,823,491.2653853189484,490.1588568107685,490.72976191213,489.71937187036673,489.9019321876779
824,455,489.37687634103946,824,489.9765464942329,490.6155861941543,490.5084567342478,489.71937187036673,489.89742803836657
825,996,492.2278283445103,825,490.7356332300057,489.4830221773388,490.1744372861117,489.71937187036673,489.54311546155446
826,538,496.7591013476213,826,497.7183830085573,497.6600800409216,498.7799262481094,498.0533875145395,499.5439598518579
827,539,499.9923605120821,827,498.60148356116895,497.7510537234137,499.20240242572567,498.0533875145395,499.8179605103801
828,267,501.7797325302497,828,500.56992385945387,499.622152026307,498.64978989912646,500.726658035386,500.34151503849
829,812,494.4590096578623,829,493.7637320359685,493.1657883643797,492.4815831033416,493.01795119742974,492.9739060414561
830,962,491.37372148851153,830,491.10029106111057,490.4507659091712,490.9949935445972,490.8529065750889,490.54061223132544
831,929,499.2085585867017,831,498.4121601967712,497.3847788952473,496.1170657711331,498.0533875145395,498.0731304137218
832,1288,491.3016177395605,832,490.8388855347137,490.5184136328482,490.9977701923038,490.8529065750889,490.54061223132544
833,1147,490.5421510875022,833,493.1011683156982,494.16295906994014,493.1267852084808,494.1280377438568,494.38964648826817
834,886,493.3357027425718,834,491.0873711276515,489.8763993540397,490.0994335963116,490.8529065750889,490.8905660746823
835,578,496.0131675349699,835,497.0026366134732,498.76288106416746,495.0894749068468,498.0533875145395,497.3243157063615
836,1355,493.3719125894368,836,499.1412920253722,500.59265001572817,498.585180498144,500.726658035386,499.1456427088429
837,1224,491.0739937962383,837,489.8701174593275,489.9401517613583,489.9520071530019,489.71937187036673,489.438254836889
838,1088,488.4647974125028,838,489.2467054487708,489.7053013456005,490.2391488421427,489.71937187036673,489.5888471973705
839,998,497.957579286875,839,497.84884973224536,498.9342430308882,495.8346581527285,498.0533875145395,497.1330381388158
840,720,507.2507382515806,840,501.0748385108045,501.1803791603052,501.2308514830344,500.726658035386,500.9891135431892
841,636,485.409992375015,841,489.3699650399508,489.9983769943709,490.28199723662266,489.71937187036673,489.5760056698518
842,967,490.0071840020085,842,489.91734016901415,490.3660942865343,489.96641271561,489.71937187036673,489.9863365196112
843,120,487.72363886946914,843,491.5675352222043,493.8491754580938,492.9721172183589,494.1280377438568,493.4092089371678
844,902,487.4462681320813,844,488.9126351641426,489.465838326654,489.3679712935669,489.71937187036673,489.5265201212795
845,1033,489.1572762109189,845,489.33407686082825,490.68632132919305,490.2769874213648,489.71937187036673,489.7551206418717
846,933,484.90705563585806,846,488.7474491560098,490.1991539711306,489.19042862750246,489.71937187036673,489.7038710453105
847,332,493.1393989854844,847,493.6127734469402,492.9293546658801,492.5042826955036,490.8529065750889,492.9418649836275
848,797,491.4655482733438,848,490.5143690821843,489.79885287438606,490.07806069228087,489.71937187036673,489.7551206418717
849,804,488.7966692370258,849,489.21241779000593,490.4662449849603,489.9681007603817,490.8529065750889,490.666572564139
850,61,493.5705170431511,850,495.30909213896246,497.4812772004325,495.1356835240464,498.0533875145395,494.64359651630303
851,1229,489.85213883075033,851,490.4816396540935,490.2868855901851,490.7593116742695,490.8529065750889,490.8905660746823
852,1341,487.34109718176165,852,489.5027174630615,490.0834298486657,490.5084567342478,489.71937187036673,489.9863365196112
853,577,490.8122818557157,853,492.47898564850345,492.851295109093,492.22455721451433,493.01795119742974,493.12778841960784
854,1292,484.0997053240055,854,489.13752951480257,489.9168667704222,489.2640168940258,489.71937187036673,489.5218362903416
855,1093,488.8071770950046,855,489.35859118988094,490.1957245240165,490.46488269507154,489.71937187036673,489.7551206418717
856,945,491.25162876604526,856,490.341149444842,489.8507120300128,489.61243072804064,489.71937187036673,490.05597841596807
857,16,489.8910435411108,857,489.52550520017365,489.5353344637243,489.033630677864,489.71937187036673,489.7038710453105
858,1077,483.1050891123946,858,488.3858461117175,489.721148715063,488.92483209851696,489.71937187036673,489.2754899942265
859,810,500.3815585593412,859,495.2854416048508,494.66590277997614,493.91298684360686,494.1280377438568,494.7134734190426
860,146,486.7938842180043,860,489.98795996056106,491.03294709873904,491.8462306799397,489.71937187036673,489.4640553295693
861,613,489.5342556824699,861,489.2348182821219,489.9811026050128,489.4153042712841,489.71937187036673,490.1137879625242
862,330,487.58378838338166,862,488.7087651714232,489.5496712066106,488.9679019805433,489.71937187036673,489.5218362903416
863,1203,484.7108150586949,863,488.2611223138385,490.0963087475042,488.51668473356256,489.71937187036673,489.438254836889
864,936,491.3737254194812,864,490.2750324829252,489.76445906606966,489.921032735582,489.71937187036673,489.73201852891054
865,616,488.1400150951652,865,489.5122399420488,489.4913100501316,489.7349320235938,489.71937187036673,490.05597841596807
866,860,496.2805914537815,866,493.5973359902722,493.5268330017273,493.91298684360686,494.1280377438568,493.5846233429327
867,815,489.6896322983196,867,489.35091920601377,489.4515755593967,489.2962144502853,489.71937187036673,489.2492938150444
868,591,488.5850819615591,868,489.3034012062988,489.7779625242584,489.7475585816614,489.71937187036673,490.4042039147072
869,676,490.31911752063405,869,492.5443314600932,493.98374905432,493.1267852084808,494.1280377438568,493.9905370069001
870,706,501.7628849977523,870,499.343613021975,498.412854225898,498.0153882216434,498.0533875145395,498.6533102912362
871,1256,490.3535387826528,871,491.545038416125,492.57340752726566,491.9694878980743,493.01795119742974,492.9739060414561
872,399,487.7070810279653,872,489.3783046939293,490.355325532283,491.29958542218907,489.71937187036673,489.6001475345136
873,660,490.2960407368655,873,496.35713978470056,497.8625216217377,495.7185809367339,498.0533875145395,495.5561878419022
874,1373,489.9915352952956,874,490.4506301021646,490.3905021950055,490.4800204138101,490.8529065750889,490.1257514639031
875,674,494.9286035775049,875,494.1803437809365,493.82174280626487,493.91298684360686,494.1280377438568,494.2978814880298
876,819,494.1976350894609,876,491.5242013321836,490.7270006000896,490.8850561594643,490.8529065750889,491.0235208808742
877,991,493.2546213007525,877,491.045146178286,489.7512858575348,489.9410532940214,489.71937187036673,490.0171358925457
878,322,503.67308639251655,878,496.5256707270513,493.8719835382686,496.4433984247997,495.1490258760933,498.1351510297561
879,780,495.8159802275555,879,494.6457785965035,495.4232939939396,494.10722453877264,494.1280377438568,494.65816135027535
880,130,496.8944007791681,880,498.6999204354677,499.07244549862247,499.3279668051312,498.0533875145395,500.0698968467794
881,737,485.4952782484186,881,487.97730618043096,489.6374476684127,488.6252609762616,489.71937187036673,489.438254836889
882,474,486.9541985919846,882,489.4255326550706,490.1431816110911,490.2590912107242,490.8529065750889,490.1327978446014
883,1351,490.63311602134894,883,489.586824408684,489.5605661778683,489.3679712935669,489.71937187036673,489.5218362903416
884,627,497.4875118203869,884,493.7725711530133,493.8270765819709,494.3930649289835,493.01795119742974,493.79659378228223
885,649,488.6818840227615,885,489.8591674132088,490.1278379602092,490.2441612531579,489.71937187036673,490.0337181257111
886,1367,495.4189779118704,886,497.24191702262414,497.6742999566842,497.47857685933775,498.0533875145395,498.0731304137218
887,1122,490.8230734884304,887,489.41340073448936,488.6029201063123,488.5421464670788,489.71937187036673,489.2230813238194
888,1199,489.9229893698968,888,490.45954882938935,490.4274538961962,490.0825090236087,490.8529065750889,490.4042039147072
889,888,492.0389279937553,889,492.57139046134097,493.9307032412108,493.4290872109819,494.1280377438568,494.17997341950337
890,304,485.6093969667207,890,487.3334006536241,489.2380206830208,488.3840840080567,489.71937187036673,489.5218362903416
891,745,490.2846374082316,891,489.878959059992,490.6591610607581,490.5775130318152,490.8529065750889,490.4530277208907
892,1299,490.6265729095617,892,490.166099056988,490.04002560422606,490.2063389053988,489.71937187036673,489.9863365196112
893,245,490.936620542924,893,489.75281612747887,489.5643351048722,489.3679712935669,489.71937187036673,489.5265201212795
894,1274,492.4691483947335,894,490.9901848400201,490.24928358810473,490.4204496882456,489.71937187036673,490.1137879625242
895,741,491.47162734771047,895,490.7607534758069,489.7717685887743,490.15888181202206,489.71937187036673,489.9863365196112
896,346,499.2677756449152,896,496.3668536794306,496.5528418303891,496.76668300449154,494.1280377438568,496.64931267479375
897,1110,484.372676015193,897,488.83467304991854,490.2496574921572,489.46850374260254,489.71937187036673,489.6553447505154
898,1042,488.09892818090447,898,489.6718405558889,489.6922966599149,489.6675424158223,489.71937187036673,489.7038710453105
899,1115,489.9807259195424,899,489.9870498551538,489.6211266901847,489.8767728354458,489.71937187036673,490.1137879625242
900,832,497.9756751900979,900,493.7266842024391,494.4729859119944,493.1212002538555,494.1280377438568,494.436794765836
901,24,496.7454697950288,901,497.1929425270877,497.857446851632,498.34135699412,498.0533875145395,498.7529385793613
902,925,487.3964963566635,902,489.32039878746986,489.61628821354685,489.85228874692274,489.71937187036673,489.6553447505154
903,1183,495.484826546032,903,494.6803034497546,494.3150252340449,493.61068484110575,494.1280377438568,494.65816135027535
904,439,496.2637160740125,904,494.5642503271124,494.33800962717976,493.91298684360686,494.1280377438568,494.5404359606289
905,250,487.6150557701981,905,489.3186472497917,490.02128040637336,489.68447677539086,489.71937187036673,489.8605849527895
906,1314,488.9576350831447,906,489.9344148872968,490.1895144806383,490.2441612531579,489.71937187036673,490.0337181257111
907,952,484.4723677173607,907,492.17340932054026,492.89183290934096,491.7364251858958,493.01795119742974,490.8851483957618
908,1041,491.5504696726,908,491.5066495657366,490.3651041870096,491.63662672928734,490.8529065750889,490.6057057605461
909,1358,493.0226247268126,909,490.9775175352306,490.8027980575026,490.9111109365438,489.71937187036673,490.0171358925457
910,772,495.736713073619,910,497.4186953587413,497.420189526017,497.47857685933775,498.0533875145395,497.3997626544592
911,476,489.1717979240848,911,489.65647108044016,489.48445734255074,489.2962144502853,489.71937187036673,489.5218362903416
912,368,486.4287540586024,912,488.4137557376509,489.6989098290759,488.79358661658927,489.71937187036673,489.6001475345136
913,396,499.10950749500057,913,495.297451544662,495.4974013344416,495.779267811604,494.1280377438568,494.64359651630303
914,286,490.69269377794143,914,490.3143676301423,490.2128017614528,490.48419205271136,489.71937187036673,490.0171358925457
915,39,495.36083208966346,915,495.47238417344346,494.8535249443413,495.4371084032324,495.1490258760933,495.5561878419022
916,603,490.1338078503774,916,490.32623807191874,490.0059994622202,490.37631758703856,489.71937187036673,490.1137879625242
917,721,489.2891803250113,917,489.7922036898271,490.0888570636271,489.74359084942745,489.71937187036673,489.8605849527895
918,647,492.233038379032,918,492.8604400491274,494.1813905518624,493.4560168509838,494.1280377438568,494.38964648826817
919,1004,489.9289822197804,919,492.945573695861,492.8024028078564,493.7165884269612,493.01795119742974,493.5846233429327
920,328,491.7718052782927,920,490.57163911488686,490.3978032578937,490.6354315872764,490.8529065750889,489.89742803836657
921,490,491.9782619161803,921,491.4053911950217,490.15136513022856,491.21496579681343,489.71937187036673,490.2538526910144
922,395,490.2783455364777,922,490.0678380524876,489.6716493313928,490.2391488421427,489.71937187036673,489.6553447505154
923,574,493.1873278230145,923,492.5915720660582,492.90581421230496,493.2480841419562,493.01795119742974,492.38951817710887
924,90,482.2038414203994,924,489.05004760308753,489.4979452229098,490.1744372861117,489.71937187036673,489.2139127077552
925,336,492.5281861251608,925,489.4567848534393,489.51930601472543,489.3679712935669,489.71937187036673,489.5888471973705
926,203,497.9748384987401,926,498.8477998713735,498.98211841002006,498.6743814861968,498.0533875145395,500.4257130557881
927,803,497.448218798143,927,498.8823558577706,497.66382224392686,500.1582294768824,498.0533875145395,500.7808154871129
928,87,489.9008887817304,928,490.1704349763035,490.6649896421736,490.2473792166519,489.71937187036673,490.05765720454445
929,1389,488.5248253096417,929,493.5296439617559,494.0920404889481,492.483050269992,493.01795119742974,493.60722229936056
930,503,488.814685086756,930,487.57184331393626,489.0238718544512,488.3840840080567,489.71937187036673,489.4640553295693
931,10,488.0189840032278,931,489.6575888710912,490.1495884352117,490.1216347314571,489.71937187036673,490.05597841596807
932,811,498.81660077802206,932,494.0486131389466,493.5051186982138,493.91298684360686,494.1280377438568,494.47976125285095
933,1160,492.5728605244663,933,493.20279253925753,494.04668408547343,493.1267852084808,494.1280377438568,494.47976125285095
934,1399,487.0309105937058,934,488.9434197960525,490.06670677119513,488.64319343286553,489.71937187036673,489.8605849527895
935,581,498.5305459329648,935,499.8370042965333,500.7510843123289,500.7232063197101,500.726658035386,500.436789150988
936,861,493.111461211784,936,490.4015233065601,489.4298536626937,489.2962144502853,489.71937187036673,489.54311546155446
937,86,503.1955652188144,937,499.6427051707778,497.6702691739797,499.8388268639714,498.0533875145395,499.4326943042796
938,1150,488.70613046795023,938,489.7355384025229,490.2588301528116,489.8931124324924,490.8529065750889,490.3847964730555
939,1225,500.56692560547526,939,500.0427121197486,499.5121148809149,500.4347050558328,500.726658035386,499.8736383550794
940,165,493.0838094186417,940,495.8893770110861,497.7035713325066,497.62863660444856,498.0533875145395,497.3243157063615
941,221,488.97040902273216,941,489.90009120493465,490.0810060156473,490.138675183776,490.8529065750889,490.7669667052341
942,1342,491.8651454960372,942,490.540635074184,489.667756780157,490.2391488421427,489.71937187036673,489.73201852891054
943,532,488.4613554940393,943,489.5988566267493,489.912806957879,490.53149629892846,489.71937187036673,490.3739419376965
944,356,497.7830768601624,944,494.9792878544853,494.94750469378033,493.91298684360686,494.1280377438568,494.65816135027535
945,176,486.0384315366336,945,489.0687838942787,489.9424762487298,489.43273593336,489.71937187036673,489.9019321876779
946,1095,485.47056217664857,946,488.47689825289854,490.1082676105409,489.921032735582,489.71937187036673,489.6001475345136
947,1171,502.25835799244464,947,498.7031923511917,497.58265082181066,499.1741665738203,498.0533875145395,500.4908863711867
948,335,489.7382354139984,948,489.61945812045184,489.7288585440417,489.6101945319047,489.71937187036673,489.73201852891054
949,543,495.9122973581861,949,496.9538738854269,497.8586981910992,495.5978720811165,498.0533875145395,499.1037072154877
950,337,493.2843727361173,950,493.3944130883767,494.6226679390794,493.80492253627153,494.1280377438568,494.5437758916926
951,1400,489.8679098778578,951,489.29420742072926,489.8710887262559,489.21355927968864,489.71937187036673,489.6001475345136
952,973,491.347561148826,952,492.95574545178806,494.3704863578701,494.6656237098959,494.1280377438568,493.79659378228223
953,199,499.4119008822493,953,497.4748071832366,497.5680931707947,496.4698733891152,498.0533875145395,497.33947823542366
954,865,493.4571974658024,954,492.3463068785316,493.7808331068193,492.9721172183589,494.1280377438568,493.4092089371678
955,1200,493.2560601142167,955,491.5401478695049,490.5670522450263,491.1906808395464,490.8529065750889,489.9863365196112
956,113,496.36858282427465,956,498.5743800175734,499.20220402276345,498.4918791521916,500.726658035386,499.8475973298846
957,882,490.9378811734887,957,492.2414460458066,493.7338491008925,492.9903578076784,493.01795119742974,492.979669356476
958,411,489.3076850771801,958,489.9508067175052,489.4939505623656,490.1744372861117,489.71937187036673,489.54311546155446
959,1258,496.9456531423746,959,493.2004397814539,492.4126909420379,492.2587967350479,490.8529065750889,493.1105798927982
960,160,489.42526276410587,960,490.1258402921636,490.7815594779573,490.9073788904744,490.8529065750889,491.0235208808742
961,525,487.7127003808473,961,488.7832685733117,489.9530424500391,490.0473524879709,489.71937187036673,489.6553447505154
962,516,489.7104026923939,962,489.9296715898841,489.7693142472523,490.2391488421427,489.71937187036673,489.7025812281281
963,1058,502.0276690095496,963,501.11096307988646,502.2578623096818,500.4333540014216,500.726658035386,500.436789150988
964,859,490.6131601343517,964,490.04967454773816,489.4781635210985,489.2962144502853,489.71937187036673,489.5787597859317
965,242,487.0292964552709,965,488.5125927429834,490.0859292563406,488.3050339095139,489.71937187036673,489.6332081618688
966,1308,493.0269649676069,966,491.07064596038657,489.74219923651134,490.2398215843829,489.71937187036673,489.87295078954656
967,488,497.6022080918996,967,497.8136975142863,497.6561523154126,498.9723981803299,498.0533875145395,499.85121724546445
968,970,483.42122562422,968,488.7293778924771,488.5898944864705,488.5421464670788,489.71937187036673,488.963339639374
969,1197,488.2120869500136,969,489.8786447857195,489.9323790901474,489.7724360121988,489.71937187036673,489.6553447505154
970,513,487.9692719787391,970,488.9133903189947,490.2011654872798,490.1381458368059,489.71937187036673,489.73201852891054
971,228,486.4133799757012,971,488.9919217372195,490.63462110526746,489.6183674490253,489.71937187036673,489.9019321876779
972,79,490.72530462568585,972,490.19854358337744,489.44630930187583,489.2962144502853,489.71937187036673,489.54311546155446
973,770,493.0732414638293,973,493.79529678636,494.47568126895897,494.7401590216163,494.1280377438568,494.05272887608254
974,853,498.216213435514,974,499.9862252632122,499.8445695545875,500.0179839203981,500.726658035386,499.5439598518579
975,172,485.8089475437389,975,488.8137044791468,489.51900558771166,488.6252609762616,489.71937187036673,489.5218362903416
976,839,484.7437585163967,976,488.42584972704833,488.6292629561768,488.5421464670788,489.71937187036673,489.0240719218843
977,133,491.0285099920911,977,490.9955535851004,490.0268869285534,490.5372242933272,490.8529065750889,490.8905660746823
978,1248,491.03784932023456,978,490.2730072062494,490.46557101297225,489.4757885171045,489.71937187036673,489.7025812281281
979,835,488.7908933312201,979,488.9534720044922,489.46784027148857,489.4656368866703,489.71937187036673,489.2754899942265
980,0,489.384410772781,980,489.9774110433353,490.48041284140027,490.8925373607395,490.8529065750889,490.4042039147072
981,1375,487.602413159565,981,489.0507399038684,489.6513644051381,489.9092760776997,489.71937187036673,490.3078770666367
982,1153,491.539292547025,982,490.8581561116377,490.73310231587095,490.5549452768135,490.8529065750889,490.4530277208907
983,987,491.511424947028,983,493.10746850803525,493.20369171466456,494.53062589113495,493.01795119742974,493.5466122632432
984,255,489.5036085697759,984,489.8602804621189,489.73925395771874,490.17840977585456,489.71937187036673,489.7551206418717
985,310,489.5794538172077,985,489.9486745629353,490.454089570401,491.4681405209712,490.8529065750889,490.54061223132544
986,437,493.5867682931869,986,491.0575327180499,490.1264182086947,490.2817845366903,489.71937187036673,489.7025812281281
987,147,491.2488098563136,987,490.67459656429145,490.283130481837,491.3466989715657,489.71937187036673,489.7038710453105
988,710,490.9883617459794,988,490.68359398866926,490.21615731815086,490.8823123347274,489.71937187036673,489.6001475345136
989,387,491.46368188328944,989,490.54102311300073,490.5743368661873,490.5020620722333,489.71937187036673,490.3078770666367
990,316,488.3869372863277,990,489.3312453025755,489.3800591028027,489.42119687724,489.71937187036673,489.6355797407497
991,1132,496.2786877940636,991,499.7174014611972,499.72589045455743,499.63720757422,500.726658035386,499.8533240329099
992,236,488.75000936408304,992,490.9990879209448,492.6744368437301,490.4014682778892,490.8529065750889,491.20640616682186
993,550,496.9221870281249,993,493.728325809208,493.1374462757242,493.268913355462,493.01795119742974,492.9323075873039
994,1044,492.2726844024085,994,490.4638729565653,490.2357151886858,489.9056616986688,489.71937187036673,489.7025812281281
995,1133,498.6294901256954,995,500.1964755356768,499.8736424789941,501.21451023763456,500.726658035386,500.34151503849
996,1123,495.7362981139079,996,496.65087341913113,495.570807773219,497.10704090934576,495.1490258760933,497.9944887452585
997,729,497.27054598343415,997,498.1002484809677,497.7208386976304,498.1711596785139,498.0533875145395,497.1330381388158
998,1146,495.7294055846878,998,497.5306884106983,497.5465769304703,498.5375938157639,498.0533875145395,498.6533102912362
999,102,499.1737294164013,999,495.01856876559856,496.037099115394,495.2168161732397,495.1490258760933,494.1028356895553
1000,407,493.3002471465732,1000,490.3498151202043,489.67279971018814,490.2391488421427,489.71937187036673,489.6001475345136
1001,968,503.1048052843936,1001,500.8347001019061,499.9976066544021,501.830931444962,500.726658035386,500.33393869084887
1002,1311,498.5979352921868,1002,499.11312259828287,499.56541797538256,499.1497754533973,500.726658035386,499.3697697690207
1003,1222,490.8768037343695,1003,489.4503445791048,489.7350489063976,489.6675424158223,489.71937187036673,489.2754899942265
1004,1187,490.8111481524764,1004,492.9942949456789,493.7473185724453,493.61068484110575,494.1280377438568,494.5404359606289
1005,540,492.95012156628417,1005,495.29851583927154,496.6072118881347,494.7426418123564,494.1280377438568,495.38134971735127
1006,919,490.64208235199794,1006,489.79821988482377,489.8224684996626,489.7576749035933,489.71937187036673,489.9019321876779
1007,119,486.7436502952991,1007,488.597764540636,490.2749992999086,489.1412524284229,489.71937187036673,489.7025812281281
1008,168,496.6412373816335,1008,494.1454906111755,493.22359884902806,493.8052029643752,493.01795119742974,493.60722229936056
1009,1022,490.3959075046629,1009,490.1054598426023,490.2520995486441,490.04023834452175,489.71937187036673,489.73201852891054
1010,828,505.5168584072389,1010,500.3018601488935,498.7444776182816,501.4915425534325,498.0533875145395,500.4908863711867
1011,595,488.8591599671144,1011,489.4369160658229,489.6925731077996,489.96641271561,489.71937187036673,489.9019321876779
1012,1338,494.2447789667901,1012,490.3016691085458,490.0972076523453,489.2802101197513,490.8529065750889,490.666572564139
1013,1306,501.1668416779285,1013,499.3820550425318,498.59497430156273,497.6201677131725,498.0533875145395,499.1037072154877
1014,661,488.0804946402855,1014,488.8550601717365,489.6679992541421,489.6857933086311,489.71937187036673,489.87295078954656
1015,216,496.3032111905036,1015,493.9733588437717,493.0810145381554,493.13751063035454,493.01795119742974,493.64157875190295
1016,849,492.8926900760644,1016,493.1256551069333,492.89447378180506,493.0606415069828,493.01795119742974,493.5846233429327
1017,72,490.7215036846911,1017,488.11763531246936,489.1052630254105,487.8865486863936,489.71937187036673,489.0067232121564
1018,775,494.0820073061393,1018,494.6388654528127,494.2202332576756,494.7228193234148,495.1490258760933,494.38964648826817
1019,256,495.7954984813357,1019,491.1898938258202,489.73792131937887,491.1471304973885,489.71937187036673,490.4336221069908
1020,428,484.09593008907206,1020,488.2389561906977,490.4438608184042,488.5090772301008,489.71937187036673,489.43986586483913
1021,405,491.04017184168,1021,489.8242428895228,490.0078271383295,489.0386305610383,489.71937187036673,489.6553447505154
1022,138,490.20215523572415,1022,490.4346951031071,489.7125536609689,490.9436642033268,489.71937187036673,490.1327978446014
1023,958,492.2825053808795,1023,490.8360604417769,490.4787981307026,490.372577869528,489.71937187036673,489.7551206418717
1024,212,489.4612975578007,1024,498.10807266856887,499.441017209014,497.5437804831132,498.0533875145395,496.3723358528532
1025,1069,489.6511343816874,1025,490.00308813997,489.65698195561765,490.1698790096717,489.71937187036673,489.7762897065912
1026,381,490.8479218408513,1026,492.3967362816405,492.51837852248826,491.9650433010783,493.01795119742974,493.12778841960784
1027,104,494.09612995093966,1027,490.767401511881,489.4251062416256,490.1744372861117,489.71937187036673,489.5760056698518
1028,1370,510.34430652240206,1028,500.5282424717647,497.4635303815252,501.69326823353657,498.0533875145395,504.3576111868895
1029,608,503.6494039424206,1029,500.9468313120544,499.2099131793285,501.14429550514336,500.726658035386,500.95133667485504
1030,238,497.5882180165872,1030,499.223787863793,499.8949510759439,498.1496988520548,500.726658035386,500.436789150988
1031,1194,487.2247828014553,1031,487.8070630116077,489.348862853033,488.259101581102,489.71937187036673,489.438254836889
