,Index,vote,TS,XGB,Random Forest Regressor,bayes,svr,lars,Linear Regression,lasso,ridge,elastic
846,846,488.8964078773281,490.12968582481295,489.60715,486.8050864930221,490.2548986376621,492.48435469808175,490.302556565676,490.3930570152415,492.48435469808175,490.33215870545416,491.90214980439873
847,847,491.7289294359867,492.8480377839143,493.16843,492.9655448923657,492.6087912673641,492.48435469808175,493.06541902876114,492.27008128103256,492.48435469808175,492.4751895716176,492.6055987831844
848,848,490.17473672884734,489.92142736098646,489.9754,491.0214965346464,489.78483639629775,492.48435469808175,489.9890847605328,489.6960205883279,492.48435469808175,489.7268617479544,491.9023072093603
849,849,489.84760881193966,490.58416010132737,489.91013,488.9612823822948,490.8166863840122,492.48435469808175,490.8311201563608,490.9585202921088,492.48435469808175,490.9191476681231,492.0237182272349
850,850,494.6266082561226,492.8111907937793,495.13263,493.4829754370434,497.5101269713484,492.48435469808175,496.7815010054987,497.9651261005982,492.48435469808175,497.7383148703959,493.29637382471753
851,851,490.74217370115167,490.707005290523,490.7126,490.7226991502973,490.3661707941844,492.48435469808175,490.3359422027688,490.37683290975946,492.48435469808175,490.3898708627719,491.9883413760308
852,852,489.5783595845599,490.3439299340277,490.3408,488.4165220239437,489.7622332412975,492.48435469808175,489.819296666373,489.773887224082,492.48435469808175,489.7497688640955,491.9253128051805
853,853,493.4690902173677,496.7660112250841,492.51907,491.8119749617501,492.9802338323991,492.48435469808175,493.7527691452243,492.6617209067472,492.48435469808175,492.8762738738777,492.6296446677347
854,854,488.5837729114332,489.04920991793705,489.11005,486.692908848548,490.24802011146704,492.48435469808175,490.479603368658,490.0165716472155,492.48435469808175,490.1445557513332,491.9701754080741
855,855,489.3907456760048,490.413732749566,489.68695,489.1952046303807,489.7481446734849,492.48435469808175,489.9204506806359,489.4738513636587,492.48435469808175,489.6449042429124,491.92916368925074
856,856,490.048434995269,489.7112680562945,489.8561,490.7717401475721,489.7280268570348,492.48435469808175,489.8668776501945,489.62548477236766,492.48435469808175,489.6478242078605,491.9067722196276
857,857,489.8677576380257,490.53568510392415,489.7229,489.5253785172053,489.4003264256886,492.48435469808175,489.5025382291531,489.3832267104976,492.48435469808175,489.3560723538906,491.8575721796532
858,858,488.64062927541136,489.8543085894324,489.65683,485.1446528767544,490.0897672309789,492.48435469808175,490.18500365594224,490.1298452658461,492.48435469808175,490.0509661366529,492.48141672398776
859,859,492.15234392163296,490.3520296385886,494.31586,498.049141205108,494.8599044983248,492.48435469808175,495.4586924643934,495.17043241133854,492.48435469808175,494.949893150306,493.0372032774061
860,860,492.1816757542511,496.48989561697977,490.31223,488.1070811983971,490.157194534402,492.48435469808175,489.934540946458,490.18690736204906,492.48435469808175,490.0878094757992,492.36686441925127
861,861,489.5889433387781,490.1684156774783,489.4921,489.44578865117785,489.9930053614675,492.48435469808175,489.9013959335416,489.9884560319547,492.48435469808175,489.98440930808505,491.91122459680713
862,862,490.5990641572866,493.4089799448412,489.00037,489.11575391610415,489.7480646341658,492.48435469808175,489.7641854458495,489.6501672299748,492.48435469808175,489.68672707557226,492.1684473790637
863,863,488.1469981736977,489.3635080943869,489.15955,485.9952604671624,490.0892312481732,492.48435469808175,490.4097686503125,490.22276632924553,492.48435469808175,490.154763751262,491.94077255980847
864,864,490.000737737581,489.4444205613796,489.73248,490.7235770753659,489.5092047520322,492.48435469808175,489.6488167608701,489.57031393728346,492.48435469808175,489.4950628300937,491.9035533258646
865,865,489.32034344223047,490.158756983146,488.8245,488.40407060512337,489.6389655297273,492.48435469808175,489.8529146965884,489.5502906477921,492.48435469808175,489.561636990997,491.87877695174456
866,866,490.6593041047848,494.305580946363,494.654,495.0971791228254,494.27206588405664,492.48435469808175,494.5195268039232,494.19157497697074,492.48435469808175,494.2178593792658,493.02229172797786
867,867,490.5116745147893,492.4395932700939,489.48828,489.7902091662467,489.7638019203442,492.48435469808175,489.6747595721535,489.6845407159613,492.48435469808175,489.70155142641255,492.1627777853143
868,868,489.5898158144592,490.2357256444708,489.7509,488.9853419558728,489.72225439919407,492.48435469808175,489.84070418672223,489.4456217487535,492.48435469808175,489.6147166151815,491.866223071464
869,869,493.7995296812903,490.3557940852432,494.09067,491.70014755152056,493.7917051007685,492.48435469808175,493.6543669279268,493.4349464428892,492.48435469808175,493.624433436969,492.99245880417936
870,870,496.5594758370028,488.9641709354418,498.60956,500.9650264343369,497.17915008632616,492.48435469808175,496.47335030706336,497.8172415332232,492.48435469808175,497.50126620972014,493.0787480723168
871,871,489.67688089788334,490.4728106416055,492.27686,491.0013060644332,492.9207998124344,492.48435469808175,493.1671272117532,492.9479481239944,492.48435469808175,492.8207042862464,492.653071937534
872,872,489.4641501822286,490.3287622536348,490.07727,488.3511706708391,489.8956858354121,492.48435469808175,489.8755738713389,490.12259867197537,492.48435469808175,490.015441852158,491.8813748923452
873,873,495.3797068321135,492.6801787051095,497.01196,493.2372389718597,497.4210337794791,492.48435469808175,496.8381925924744,497.5161415009437,492.48435469808175,497.4792200048843,493.3212489988084
874,874,490.4196752907539,490.7274146769541,490.53418,490.3195566814557,490.0400213811057,492.48435469808175,490.13736608906976,490.2610832480324,492.48435469808175,490.125762656209,491.9580628176709
875,875,494.2332788735291,493.7703062110277,494.4288,494.7945364452487,493.3766817703841,492.48435469808175,492.8563079365971,492.9964495945467,492.48435469808175,493.1389447470021,493.024706763141
876,876,491.65427449133153,491.2974552841121,490.71167,493.1140657878951,490.9257616211106,492.48435469808175,490.9679612463181,491.1288030495066,492.48435469808175,491.128857113786,491.9750912256539
877,877,490.7851732331265,489.57506203940727,490.43124,492.4005061962341,489.71283003123744,492.48435469808175,489.8932041697627,489.7109503676592,492.48435469808175,489.6982681294771,491.8975802876024
878,878,492.1370235197911,479.3397792531172,498.58197,500.5558755698385,493.92570482916864,492.48435469808175,493.4928373646581,493.72767393786046,492.48435469808175,493.7956290041429,492.9681920827302
879,879,491.9337907387735,491.5904730982976,494.40533,494.8095225481629,494.5164003171323,492.48435469808175,495.1686907609146,494.2492943951638,492.48435469808175,494.42856489467016,492.9800575248419
880,880,499.09791019593416,495.4974934332504,499.14725,497.9459332538135,499.9367084505795,492.48435469808175,499.524851074025,499.7136893975078,492.48435469808175,499.86939737359694,493.6655361749918
881,881,488.45401617378144,489.20373908173576,489.2023,486.63624909463766,490.139315413785,492.48435469808175,490.26069937474097,490.08685201767065,492.48435469808175,490.0558552133044,492.4811036035206
882,882,489.54415877638826,489.6828163752024,490.15546,488.0760977970302,489.91756339701794,492.48435469808175,489.981071372527,489.9938898292356,492.48435469808175,489.95658377174254,491.90035335200815
883,883,489.70700867369936,488.8560772034638,489.86746,489.95593060405815,490.1160548796479,492.48435469808175,490.2587800181851,489.8262945897042,492.48435469808175,489.9465228704144,492.4811238687585
884,884,493.2397144738646,495.707005830484,494.13583,495.4289407410813,495.91316133675457,492.48435469808175,495.69118573760215,496.169347258822,492.48435469808175,496.0650462492682,493.00347284523536
885,885,489.67356628226815,489.9855770279073,490.18814,489.3569347494263,489.95460064281264,492.48435469808175,489.9114991829837,490.00052923964296,492.48435469808175,489.9689228368625,491.915463656838
886,886,496.1160615643528,492.95322488906135,497.06323,496.9472144847374,497.3661910807443,492.48435469808175,496.7178872362763,497.1937039262775,492.48435469808175,497.3682648245777,493.3091101296408
887,887,493.4880221742849,502.1322429534278,489.20895,489.5760127161433,491.90497328917286,492.48435469808175,491.76026713532974,490.8741774719444,492.48435469808175,491.5453173365528,492.4695904290188
888,888,490.3763313951234,490.3240351885292,490.25632,490.43985971183525,490.52712364940027,492.48435469808175,490.444694783595,490.6199652402481,492.48435469808175,490.6099522630967,491.9943452766683
889,889,493.8157370852944,489.8664936232754,494.09067,492.6911762803378,493.8556231957967,492.48435469808175,493.6954855406595,493.7015531246543,492.48435469808175,493.7511685645562,493.0050510133668
890,890,489.8413822219761,493.8060829071405,488.4181,486.02153784700806,490.8575722090701,492.48435469808175,490.914134331642,490.2765207673221,492.48435469808175,490.5969797004946,492.1786455971984
891,891,490.6929885322796,490.950962852633,490.54428,489.91572133084793,490.7490641054273,492.48435469808175,490.7350757959981,491.0332704360345,492.48435469808175,490.9104321131025,492.02825007661454
892,892,490.1298167492087,489.8397203789708,490.47122,490.1924625409238,489.9898922352156,492.48435469808175,489.9938153573349,489.9507539598639,492.48435469808175,489.9621749299656,491.9336012064159
893,893,489.8150130628677,489.1870970259954,489.78592,490.1706653691462,490.1839954106368,492.48435469808175,490.3127524632658,489.9909562286584,492.48435469808175,490.0517393199792,492.4868085170175
894,894,490.820290791736,490.4208890824556,490.62042,491.835550057295,490.26604613594753,492.48435469808175,490.2111304424413,490.3960162932443,492.48435469808175,490.3385498663411,491.8991321249542
895,895,490.2325291577526,490.0017373650614,489.83862,491.15325857681614,489.50648079556754,492.48435469808175,489.7439157991679,489.553087329008,492.48435469808175,489.5051245412854,491.8847023115901
896,896,498.4260564692461,509.805461230237,495.6223,497.8803173789048,492.35876353234033,492.48435469808175,492.2772540764301,494.0409714660301,492.48435469808175,493.2245457819923,492.2706148036719
897,897,488.7383644394736,490.548281802877,489.81824,486.3208799058253,489.9172966931672,492.48435469808175,489.8932724081131,490.0311215323015,492.48435469808175,489.9661000516404,491.8902792452199
898,898,489.70280288796585,489.6039113499268,489.65683,489.1828766997026,490.0353065750231,492.48435469808175,490.1602993735958,489.8446458516097,492.48435469808175,489.9184116383829,492.47789139452607
899,899,490.223080420592,490.1159145231314,490.05432,489.9057059528311,489.48472818434846,492.48435469808175,489.6512647720198,489.44743544002426,492.48435469808175,489.4234416306024,491.89124975095456
900,900,494.2805249942973,492.04159061541066,494.1069,495.9405159928299,493.6464809593359,492.48435469808175,492.3202403865435,493.013627566043,492.48435469808175,493.3668165409715,493.0244523152235
901,901,496.7813448075029,493.73274194615885,497.93738,497.5468707679549,497.3548353765281,492.48435469808175,496.8118882156001,496.5934292581893,492.48435469808175,497.1448426833124,493.3148124658921
902,902,489.5263248077058,490.0951502899398,489.9444,488.6660725616794,489.7814620185571,492.48435469808175,490.0415458682181,489.7630616158452,492.48435469808175,489.7431940312176,491.8804220106036
903,903,495.2301746709945,490.5706921930055,494.1981,495.1468205542954,493.8052672652652,492.48435469808175,493.6720355075445,493.4916077634048,492.48435469808175,493.6395789853664,493.00059787832976
904,904,495.2741828253481,490.537037075776,494.1981,495.4940324627525,493.9922345022079,492.48435469808175,493.85457541968987,493.5370805521269,492.48435469808175,493.8039924142156,493.01362407393145
905,905,489.4175324922408,489.9678582853305,490.21637,488.4323160700352,489.8714806562751,492.48435469808175,489.919299364727,489.932916948549,492.48435469808175,489.90816089833226,491.8722758016829
906,906,489.9409276199572,489.9239662751701,490.3927,489.50979561118686,490.1036964034792,492.48435469808175,490.03440770505233,490.2121331505818,492.48435469808175,490.1516939877642,491.93344667300784
907,907,488.6817030923821,490.8719270999752,490.63242,487.811912400463,492.6365902963862,492.48435469808175,493.01555036171646,492.2887531582722,492.48435469808175,492.38080453135706,492.7039828567094
908,908,491.2590938493303,490.9578528542911,491.21924,491.6451065278473,490.32068717451904,492.48435469808175,490.2142666497506,490.4708172052866,492.48435469808175,490.4219556932792,491.93281150668616
909,909,491.513099462169,490.7044490018729,490.84424,491.9679474605935,490.4943394365839,492.48435469808175,490.3353545352062,490.5042839872948,492.48435469808175,490.46826360607406,492.2133329823109
910,910,496.2503741018933,492.8756571739814,497.7224,496.2911635760184,497.3379555876184,492.48435469808175,496.6545492487044,497.65258535714,492.48435469808175,497.5208001728111,493.27952810765146
911,911,491.1484706312149,492.9530937158113,489.74377,489.7263613371589,489.75747817590894,492.48435469808175,489.7449115295868,489.67460696223833,492.48435469808175,489.6982147808228,492.1590493070329
912,912,486.2893446485565,480.9204126273284,488.17395,487.17081867387583,487.93671944580433,492.48435469808175,488.08757389529086,488.7002730736507,492.48435469808175,488.1022257255344,492.17081461127697
913,913,496.506404353284,503.4142931127384,495.42685,496.8008469273648,493.0673463196749,492.48435469808175,493.05342892618734,492.7630624869311,492.48435469808175,492.89036042714525,492.7194966403999
914,914,490.2850483816198,490.4734428697688,490.09445,490.51399533393686,489.8713313568836,492.48435469808175,489.9913772477707,490.1195131448536,492.48435469808175,489.9760802900631,492.01222672098254
915,915,494.9622136305785,498.97135921344113,494.62494,495.1289860249261,495.0996246411677,492.48435469808175,495.2541538407223,495.0135389232958,492.48435469808175,495.2018681234808,493.0029398344602
916,916,490.2170595553426,490.0233745817267,490.31064,490.3250514036546,489.76295940084816,492.48435469808175,489.8182115829151,489.83641571674855,492.48435469808175,489.77696714001104,491.942169248231
917,917,489.92607364842615,490.5047232084696,490.0296,489.81029242455946,490.1172734928157,492.48435469808175,490.17799019348456,489.805003144307,492.48435469808175,490.01541972907097,491.9323279915548
918,918,489.9093350205673,495.8937006184688,492.81253,492.44661433479007,494.26224888069146,492.48435469808175,494.560371363797,494.0355206698964,492.48435469808175,494.1589298791026,493.02159250715977
919,919,490.1385131624782,490.67416782663935,492.4061,491.94641759372576,492.3443179690569,492.48435469808175,492.67381253057096,491.6880822804943,492.48435469808175,492.0256284512825,492.60689175617233
920,920,490.6285846507597,490.4466044443224,490.53464,491.2968182480986,489.8402307918281,492.48435469808175,489.9082305181717,489.9464473271649,492.48435469808175,489.8798011721042,491.9693675415003
921,921,491.1504772641253,491.0875754561905,490.79166,491.5871473755783,489.6490434019681,492.48435469808175,489.6316837988591,489.90963075722806,492.48435469808175,489.7447786797666,492.00556432717474
922,922,490.0324328678198,489.7111035536647,489.9739,489.7330658928846,490.05867530622487,492.48435469808175,490.17837319730086,490.0179699912269,492.48435469808175,489.99723886444735,492.4773405707236
923,923,490.8294465535693,491.131137721308,492.55618,492.8005479838908,492.7184630874855,492.48435469808175,493.11190150326365,492.4542071830697,492.48435469808175,492.4991441738401,492.7063902240338
924,924,489.1175484925189,492.514774346265,488.03265,484.8428547119947,489.7914738991999,492.48435469808175,489.72679405278353,489.8171342251807,492.48435469808175,489.76878713473815,492.1590564793516
925,925,490.2387677096776,489.1565991380428,489.78592,490.97924905481074,490.127877210074,492.48435469808175,490.25916499941553,489.981971022353,492.48435469808175,490.0074185299113,492.4796770764704
926,926,499.39758451162055,495.7981896654484,498.7518,498.76843303779606,499.9351473369388,492.48435469808175,499.3924778316536,499.8247483935552,492.48435469808175,499.9073063516275,493.6580062369822
927,927,497.6756040861103,493.1008443627123,499.27148,498.8719801489965,497.49035106343473,492.48435469808175,496.8569015843855,497.98217068044994,492.48435469808175,497.71299086814,493.29200021577736
928,928,490.6881545371261,491.2182803449522,490.1973,490.5227809097938,490.7287471730399,492.48435469808175,490.5910139496039,490.5495880297996,492.48435469808175,490.6441518244099,492.1084610457951
929,929,491.5721942797866,495.5279194745453,493.64398,492.0121579699313,495.07626813542106,492.48435469808175,494.9454620083834,494.9521128831816,492.48435469808175,495.0076116698339,492.9745116705562
930,930,490.280770051907,493.2898530968768,488.94778,487.68855013059647,490.783759597095,492.48435469808175,490.8358346435208,490.1638154745233,492.48435469808175,490.5065314056602,492.17304502666445
931,931,489.789966188101,490.5608669127519,490.31863,488.8823667394525,490.0061989532972,492.48435469808175,489.9655008257702,489.6633517857081,492.48435469808175,489.88716999991385,491.9363672010204
932,932,494.5496116571309,492.9797572293039,494.4288,496.9540290923344,493.1489896974319,492.48435469808175,492.7156853001916,492.4726600900401,492.48435469808175,492.8172239521424,493.005239386282
933,933,493.7242077600591,490.5081830679231,492.61484,492.87691111337136,493.8614577356853,492.48435469808175,493.7432098732034,493.7573961163251,492.48435469808175,493.7748334559434,493.016435957281
934,934,489.03896328293246,490.0796907518437,489.68265,488.5311709888559,489.8002461841977,492.48435469808175,489.76106586291735,489.547100377172,492.48435469808175,489.7207545210831,491.87985905378434
935,935,499.4236313466196,504.612088304132,500.5442,499.2195696951024,500.5321855854963,492.48435469808175,500.3772859449417,500.879032309911,492.48435469808175,500.8065146892102,493.65835345077454
936,936,491.5059784253836,492.80611895012345,489.731,491.6100405158136,489.68772126600936,492.48435469808175,489.67590355007343,489.5416743134829,492.48435469808175,489.6076230775304,492.1515025997127
937,937,498.7622165239764,492.86908497332666,499.77295,501.7337804494885,497.22421547068535,492.48435469808175,496.6847616052871,496.69210380482855,492.48435469808175,497.07875736752015,493.309308851169
938,938,489.82729481790994,489.6918510086367,490.23965,489.4788847503172,490.2151213534424,492.48435469808175,490.225921695295,490.3245310926346,492.48435469808175,490.2703286833856,491.9361331116038
939,939,502.6581469455916,502.9463762221913,500.2884,500.4850258458983,499.8465516610931,492.48435469808175,500.0632015279195,499.89307362286513,492.48435469808175,499.8229609082173,493.786431448741
940,940,495.5120911045813,492.96505373758464,496.47476,494.5282247229053,497.50077341308986,492.48435469808175,496.828886170949,497.93700401293154,492.48435469808175,497.7125003277472,493.3084406627104
941,941,490.04885716971967,490.585355609383,490.15646,489.47808133079,490.0844973959672,492.48435469808175,489.9920071953362,490.27414383360593,492.48435469808175,490.1777545930881,491.88865167971255
942,942,490.6782725643154,489.84172292659,489.9739,491.2239162652727,490.05662827540704,492.48435469808175,490.17317955649816,489.97112323358897,492.48435469808175,489.9782643228267,492.4748661150613
943,943,490.0760576770225,491.049900591472,489.98508,489.22371133353,490.2053153419077,492.48435469808175,490.4619000060033,490.3821042856098,492.48435469808175,490.3121645646727,491.90283280099305
944,944,491.8699202323374,494.45561685673374,494.63605,496.9953102555433,494.1917775615706,492.48435469808175,494.4583178990639,493.8054619338013,492.48435469808175,494.017788830283,493.046572152744
945,945,489.186995873536,489.90378301894543,489.35547,488.0405708439954,490.1593476484739,492.48435469808175,490.3126128569159,490.1864552565246,492.48435469808175,490.1813025131869,491.8837601699615
946,946,489.1216418123713,490.8350320624879,489.63138,486.8125767805437,489.581792138016,492.48435469808175,489.69872670416856,489.90473391897535,492.48435469808175,489.7019257137772,492.0006264616474
947,947,498.3966139268541,492.9401812218032,499.98328,500.9022160369779,497.2586775822905,492.48435469808175,496.6716514400848,496.67589923258697,492.48435469808175,497.11752571986,493.3059138694808
948,948,489.7173282424105,489.9393547893635,489.81506,489.6394367518732,489.5432146561876,492.48435469808175,489.5576735792559,489.5585045084465,492.48435469808175,489.4820991008972,491.8765465090082
949,949,496.25344586884654,493.12756444920745,496.65637,496.8478123652661,497.3470125576817,492.48435469808175,496.8285756659296,496.8885422430887,492.48435469808175,497.2068600893013,493.32774243184537
950,950,493.6620734104877,494.7803807543049,492.86838,492.9759272421469,493.46976639568834,492.48435469808175,492.97154031625286,493.5627719555581,492.48435469808175,493.4008688633665,493.0517885182848
951,951,489.6641780495015,488.8117478415157,489.71442,489.0950246097309,490.36899277648826,492.48435469808175,490.7035595079147,490.39878014512095,492.48435469808175,490.38670172809566,491.9897493468552
952,952,491.7642104647948,493.5032221164693,493.2508,492.6564820591754,495.8213228042832,492.48435469808175,495.3732126345651,496.1812231335828,492.48435469808175,496.1721923235238,492.8584852786536
953,953,496.859889527643,492.7266412468734,497.54327,498.93176992600047,497.4288842077572,492.48435469808175,496.7912777669882,497.3392814762345,492.48435469808175,497.4658121370615,493.3093811127151
954,954,489.23133553554544,494.1322945501276,492.69717,492.1949820869288,494.29420175022005,492.48435469808175,494.57538566446766,494.1182774243683,492.48435469808175,494.21908763291526,493.0300822352186
955,955,491.5314926571184,491.08205033416647,490.606,492.4826569206658,490.4275956004098,492.48435469808175,490.2260657172588,490.5847680605801,492.48435469808175,490.49356464716055,492.0163537230312
956,956,499.3941471290227,497.5247561969267,498.8441,497.8635023205811,499.40475458511696,492.48435469808175,499.65458028773503,499.1319395852181,492.48435469808175,499.2878430032973,493.634003372296
957,957,491.3327267823145,494.6032809689431,493.65683,492.08384424260674,495.830042895134,492.48435469808175,495.5682075353973,496.1249649981893,492.48435469808175,495.969272207437,493.0438145665641
958,958,491.2669223654643,492.66672734950464,490.50705,489.608574127663,489.709955451866,492.48435469808175,489.70711938793926,489.6817781097268,492.48435469808175,489.6621972175579,492.15483644958425
959,959,491.7596320090863,490.325561284915,494.36646,494.9844935976258,492.28981504018486,492.48435469808175,492.6371086260793,491.85353291975815,492.48435469808175,492.0294887171183,492.5840800027251
960,960,491.1213835326696,492.1994808190673,490.77228,490.0023480700271,491.3318749858337,492.48435469808175,491.4071006444722,491.8934613198201,492.48435469808175,491.6995058303785,491.9717221738763
961,961,489.458499576607,490.3942466925693,490.09445,488.0662921787782,489.3815146945576,492.48435469808175,489.6023222215711,489.25911001878177,492.48435469808175,489.31193066846026,492.0055072608653
962,962,489.9751256091048,489.5775388667022,489.9739,489.6025546261624,490.0208120945045,492.48435469808175,490.13654482249416,489.9273443018071,492.48435469808175,489.94119770517193,492.4738991102548
963,963,502.423418677877,509.5153111447707,501.59787,501.9291211643746,500.9880643267801,492.48435469808175,500.7233256124106,501.4392544776288,492.48435469808175,501.29181592034615,493.8183730682616
964,964,491.1806197715807,492.6152759948408,489.6852,490.5382757360768,489.7402774447324,492.48435469808175,489.6899425840745,489.5814981641607,492.48435469808175,489.66978944303344,492.1475529686512
965,965,488.9105515266874,489.0364851924456,488.39633,487.8077471446827,490.5142123680769,492.48435469808175,490.7011797908141,490.54586989536034,492.48435469808175,490.5609818358855,491.98521754838833
966,966,490.678371730256,489.8700567624612,490.21246,492.1225314445655,489.5676626002935,492.48435469808175,489.7783077585735,489.5958673440272,492.48435469808175,489.5586564246733,491.89203850649614
967,967,497.5066955385887,493.6669708653452,498.8278,497.8109202054833,497.4999774768186,492.48435469808175,496.8207228038521,497.72840189105415,492.48435469808175,497.6531621822969,493.2984776233488
968,968,492.3313297306572,502.1719904521861,489.20895,485.36070503327727,491.9557825798062,492.48435469808175,491.8020685861391,490.9642305186316,492.48435469808175,491.6120165378435,492.4802862857994
969,969,489.4312935491778,489.2744735791146,490.1649,488.8782209231202,489.8551329625412,492.48435469808175,490.1486793158491,489.29829380468806,492.48435469808175,489.611373487116,491.9786318178939
970,970,489.37911533938086,490.2301201269586,489.36554,488.428588223483,489.9591219358279,492.48435469808175,490.0402294507989,490.07817576232407,492.48435469808175,489.98533184852073,491.9257771183816
971,971,489.2131248334515,490.05058499573175,489.92667,487.2864795456962,490.6270891913176,492.48435469808175,490.37103815162703,490.1555959555837,492.48435469808175,490.455390765944,492.0825381696126
972,972,491.26898124192,492.65603478093465,489.81253,490.3755910806392,489.7057596751881,492.48435469808175,489.6966781394087,489.6032892655529,492.48435469808175,489.6364425290853,492.1548659390642
973,973,492.81470081638827,493.8094124550254,494.88574,493.4215031423835,496.067890163208,492.48435469808175,495.6392006294304,496.4691891612896,492.48435469808175,496.4462617920801,492.8788237552452
974,974,501.9814520978534,502.67316323243415,499.15652,499.4087469708373,499.8924954135653,492.48435469808175,500.1637662227829,500.0165283011592,492.48435469808175,499.9246833324329,493.78816734242616
975,975,488.8518473992343,489.1406666305168,489.78592,486.8832609700529,490.1966111303095,492.48435469808175,490.3164439978656,490.2364126366433,492.48435469808175,490.1393032593562,492.4877844961968
976,976,492.2148832151697,502.86676287087255,488.16156,486.2448348157424,491.919044955308,492.48435469808175,491.79418198666144,490.72959186699785,492.48435469808175,491.51116519804265,492.47348799164826
977,977,490.56566424851127,490.2626670779434,490.47485,491.0879499617648,490.04442244829033,492.48435469808175,489.97405365339097,490.160819451864,492.48435469808175,490.0952802175687,491.91536402376994
978,978,490.0715279526848,489.7775308423076,489.8556,490.46842048891057,490.25772250314185,492.48435469808175,490.0232777658856,489.5605080490228,492.48435469808175,489.9435077012674,492.0654683197317
979,979,490.5242741462641,492.8644812952054,489.10007,488.5463450877659,489.810998872545,492.48435469808175,489.7240409409234,489.7543620868871,492.48435469808175,489.7584944706471,492.1594803310137
980,980,490.172134233967,490.5992351694513,490.50064,489.9197603182181,490.00507189605406,492.48435469808175,490.07324852634775,490.1865611654421,492.48435469808175,490.0841724805019,491.97395719618265
981,981,489.5594664711496,490.4612604427753,489.99524,488.7592561272532,489.1183487064764,492.48435469808175,489.27032911981775,489.25609943960586,492.48435469808175,489.110340871183,491.9928729825414
982,982,490.73779618124223,490.9966393707078,490.3992,491.1439741289497,491.14223945570194,492.48435469808175,491.2594169250358,491.36045926651656,492.48435469808175,491.3758670661253,491.970536205642
983,983,490.1395444294398,489.90248079767474,495.08334,492.8460776688993,495.6305961876091,492.48435469808175,495.3954261765024,495.7311614505416,492.48435469808175,495.66014036922905,493.1401004585529
984,984,490.113299925313,489.7806885865255,490.57925,489.86029155124726,489.58146334164826,492.48435469808175,489.7576445254981,489.6018595994683,492.48435469808175,489.5591684940076,491.90570934979735
985,985,490.17308215041226,490.2838713689616,490.56104,489.7910440917445,490.3052072639222,492.48435469808175,490.1579778882844,490.4126155323548,492.48435469808175,490.35714413071815,491.9418617683255
986,986,490.6119400941338,490.6947393957632,490.04398,492.5815602263402,489.9737070205026,492.48435469808175,490.0906045726849,490.0860505789772,492.48435469808175,490.03020826148094,491.8979059011133
987,987,490.8011673267317,490.7945955526376,490.84235,491.2768532776304,489.904090288194,492.48435469808175,489.9064328936325,490.0606967321444,492.48435469808175,489.9626548064858,491.9004508335148
988,988,490.5922449824205,490.5514748065309,490.34402,490.75475921059865,490.0739851475823,492.48435469808175,490.23880997779054,490.08691559608656,492.48435469808175,490.0633980861466,491.9543780712317
989,989,491.0545255039533,492.3484608554733,490.0211,490.6971381924058,490.65046121331847,492.48435469808175,490.9292890885952,491.1743875993012,492.48435469808175,490.9507840011249,492.0081789214237
990,990,491.272053724274,494.314964199656,489.7448,488.97786069206313,490.9944481202997,492.48435469808175,490.9837509526444,490.8767649396138,492.48435469808175,490.8833747739652,492.1999263190077
991,991,501.0367783717574,501.89709796571583,498.148,498.0388177215953,499.93588272250025,492.48435469808175,500.15779578260594,499.9071623553186,492.48435469808175,499.9070072763958,493.809927405078
992,992,488.8610227251757,490.4097049416753,490.60837,489.84562857370287,492.4690935833464,492.48435469808175,492.76798085094623,492.2608182529156,492.48435469808175,492.309410144664,492.6045512589543
993,993,494.59761015586975,495.22893058015705,493.73108,495.6742912850709,493.0246339700957,492.48435469808175,493.7125173528189,492.81554361499184,492.48435469808175,493.0123564477672,492.6235719371705
994,994,490.4268286230436,490.14831324136543,490.08978,491.2002008444939,489.931475180357,492.48435469808175,489.96578957329626,490.1490304594161,492.48435469808175,490.0343207966287,491.9072519552621
995,995,501.9507505619114,500.9748319999257,499.94888,499.4824789818742,500.38520025728695,492.48435469808175,499.9186296380143,500.55775473934455,492.48435469808175,500.4665816197964,493.8091989492922
996,996,493.61018495550456,493.4064566057188,495.22498,496.5172379564869,494.3840496622866,492.48435469808175,494.2815759286335,494.3967322358562,492.48435469808175,494.32835119642,492.9808018893325
997,997,496.9079199899366,493.2266398909488,497.66208,498.1504338502771,497.36362153284927,492.48435469808175,496.7523525752728,497.77329934543127,492.48435469808175,497.56438474343423,493.28419518002295
998,998,496.1229142394048,493.12776443954925,495.86542,496.65225228527294,497.4716865341308,492.48435469808175,496.7897811813154,497.733766700013,492.48435469808175,497.6453336871093,493.2924533432803
999,999,498.8778246730188,505.7999240830896,494.63016,496.6449451214845,494.01400159241547,492.48435469808175,494.1231636663094,494.38410406516266,492.48435469808175,494.23929409878514,492.9276670138075
1000,1000,490.94140295373336,490.2538128055892,489.9739,491.8258724653333,490.0515151069226,492.48435469808175,490.1625970528932,489.9460268755303,492.48435469808175,489.9647555120906,492.4758085706448
1001,1001,503.954213993848,503.0080148621232,502.08725,502.1416505739528,499.8205534693421,492.48435469808175,500.0772866249335,499.7144058282248,492.48435469808175,499.7594969104695,493.7786205785209
1002,1002,501.6578348959672,502.27368225805526,498.90857,499.2038269394129,499.7712673184371,492.48435469808175,499.9680624615547,499.7029172054964,492.48435469808175,499.7222794599705,493.78138445133095
